Wikidata_URI15	id	city_name	DBpedia_URI	rating	label	DBpedia_URI15	YAGO_URI15	DBpedia_URI15_Base32
http://www.wikidata.org/entity/Q3306	92.0	Panama City	http://dbpedia.org/resource/Panama_City	81.5	medium	http://dbpedia.org/resource/Panama_City	http://yago-knowledge.org/resource/Panama_City	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDBNZQW2YK7INUXI6I=
http://www.wikidata.org/entity/Q8684	93.0	Seoul	http://dbpedia.org/resource/Seoul	81.5	medium	http://dbpedia.org/resource/Seoul	http://yago-knowledge.org/resource/Seoul	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3FN52WY===
http://www.wikidata.org/entity/Q406	94.0	Istanbul	http://dbpedia.org/resource/Istanbul	81.5	medium	http://dbpedia.org/resource/Istanbul	http://yago-knowledge.org/resource/Istanbul	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SLTORQW4YTVNQ======
http://www.wikidata.org/entity/Q125434	95.0	Port Elizabeth	http://dbpedia.org/resource/Port_Elizabeth	81.0	medium	http://dbpedia.org/resource/Port_Elizabeth	http://yago-knowledge.org/resource/Port_Elizabeth	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDPOJ2F6RLMNF5GCYTFORUA====
http://www.wikidata.org/entity/Q173718	96.0	San Jose	http://dbpedia.org/resource/San_Jose	80.5	medium	http://dbpedia.org/resource/San_José		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3BNZPUU33TYOUQ====
http://www.wikidata.org/entity/Q613	97.0	Dubai	http://dbpedia.org/resource/Dubai	80.0	medium	http://dbpedia.org/resource/Dubai	http://yago-knowledge.org/resource/Dubai	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RDVMJQWS===
http://www.wikidata.org/entity/Q130800	98.0	Papeete	http://dbpedia.org/resource/Papeete	79.5	medium	http://dbpedia.org/resource/Papeete	http://yago-knowledge.org/resource/Papeete	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDBOBSWK5DF
http://www.wikidata.org/entity/Q3572	99.0	Tunis	http://dbpedia.org/resource/Tunis	79.5	medium	http://dbpedia.org/resource/Tunis	http://yago-knowledge.org/resource/Tunis	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDVNZUXG===
http://www.wikidata.org/entity/Q81033	100.0	Monterrey	http://dbpedia.org/resource/Monterrey	79.0	medium	http://dbpedia.org/resource/Monterrey	http://yago-knowledge.org/resource/Monterrey	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLPNZ2GK4TSMV4Q====
http://www.wikidata.org/entity/Q1461	101.0	Manila	http://dbpedia.org/resource/Manila	79.0	medium	http://dbpedia.org/resource/Manila		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLBNZUWYYI=
http://www.wikidata.org/entity/Q1519	102.0	Abu Dhabi	http://dbpedia.org/resource/Abu_Dhabi	79.0	medium	http://dbpedia.org/resource/Abu_Dhabi	http://yago-knowledge.org/resource/Abu_Dhabi	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLCOVPUI2DBMJUQ====
http://www.wikidata.org/entity/Q2844	103.0	Brasilia	http://dbpedia.org/resource/Brasilia	79.0	medium	http://dbpedia.org/resource/Brasília		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTSMFZ4HLLMNFQQ====
http://www.wikidata.org/entity/Q537094	104.0	Victoria	http://dbpedia.org/resource/Victoria	78.5	medium	http://dbpedia.org/resource/Victoria		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VTJMN2G64TJME======
http://www.wikidata.org/entity/Q1770	105.0	Tallinn	http://dbpedia.org/resource/Tallinn	78.0	medium	http://dbpedia.org/resource/Tallinn	http://yago-knowledge.org/resource/Tallinn	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDBNRWGS3TO
http://www.wikidata.org/entity/Q9733	106.0	Noumea	http://dbpedia.org/resource/Noumea	78.0	medium	http://dbpedia.org/resource/Nouméa		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TTPOVW4HKLB
http://www.wikidata.org/entity/Q231318	107.0	Johor Baharu	http://dbpedia.org/resource/Johor_Baharu	76.5	medium	http://dbpedia.org/resource/Johor_Bahru	http://yago-knowledge.org/resource/Johor_Bahru	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6STPNBXXEX2CMFUHE5I=
http://www.wikidata.org/entity/Q174	108.0	Sao Paulo	http://dbpedia.org/resource/Sao_Paulo	76.5	medium	http://dbpedia.org/resource/São_Paulo		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U6DUNXV6UDBOVWG6===
http://www.wikidata.org/entity/Q19660	109.0	Bucharest	http://dbpedia.org/resource/Bucharest	76.5	medium	http://dbpedia.org/resource/Bucharest	http://yago-knowledge.org/resource/Bucharest	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTVMNUGC4TFON2A====
http://www.wikidata.org/entity/Q2933	110.0	Asuncion	http://dbpedia.org/resource/Asuncion	76.0	medium	http://dbpedia.org/resource/Asunción		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLTOVXGG2ODWNXA====
http://www.wikidata.org/entity/Q8678	111.0	Rio De Janeiro	http://dbpedia.org/resource/Rio_De_Janeiro	76.0	medium	http://dbpedia.org/resource/Rio_de_Janeiro	http://yago-knowledge.org/resource/Rio_de_Janeiro	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UTJN5PWIZK7JJQW4ZLJOJXQ====
http://www.wikidata.org/entity/Q1861	112.0	Bangkok	http://dbpedia.org/resource/Bangkok	75.5	medium	http://dbpedia.org/resource/Bangkok	http://yago-knowledge.org/resource/Bangkok	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTBNZTWW33L
http://www.wikidata.org/entity/Q2868	113.0	Lima	http://dbpedia.org/resource/Lima	75.5	medium	http://dbpedia.org/resource/Lima	http://yago-knowledge.org/resource/Lima	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TDJNVQQ====
http://www.wikidata.org/entity/Q34820	114.0	Santo Domingo	http://dbpedia.org/resource/Santo_Domingo	75.5	medium	http://dbpedia.org/resource/Santo_Domingo	http://yago-knowledge.org/resource/Santo_Domingo	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3BNZ2G6X2EN5WWS3THN4======
http://www.wikidata.org/entity/Q2900	115.0	Quito	http://dbpedia.org/resource/Quito	75.0	medium	http://dbpedia.org/resource/Quito	http://yago-knowledge.org/resource/Quito	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6ULVNF2G6===
http://www.wikidata.org/entity/Q3921	116.0	Harare	http://dbpedia.org/resource/Harare	75.0	medium	http://dbpedia.org/resource/Harare	http://yago-knowledge.org/resource/Harare	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SDBOJQXEZI=
http://www.wikidata.org/entity/Q1780	117.0	Bratislava	http://dbpedia.org/resource/Bratislava	74.5	medium	http://dbpedia.org/resource/Bratislava	http://yago-knowledge.org/resource/Bratislava	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTSMF2GS43MMF3GC===
http://www.wikidata.org/entity/Q35381	118.0	Colombo	http://dbpedia.org/resource/Colombo	74.0	medium	http://dbpedia.org/resource/Colombo	http://yago-knowledge.org/resource/Colombo	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3PNRXW2YTP
http://www.wikidata.org/entity/Q41278	119.0	Ulsan	http://dbpedia.org/resource/Ulsan	74.0	medium	http://dbpedia.org/resource/Ulsan	http://yago-knowledge.org/resource/Ulsan	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLMONQW4===
http://www.wikidata.org/entity/Q472	120.0	Sofia	http://dbpedia.org/resource/Sofia	74.0	medium	http://dbpedia.org/resource/Sofia	http://yago-knowledge.org/resource/Sofia	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3PMZUWC===
http://www.wikidata.org/entity/Q85	121.0	Cairo	http://dbpedia.org/resource/Cairo	74.0	medium	http://dbpedia.org/resource/Cairo	http://yago-knowledge.org/resource/Cairo	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3BNFZG6===
http://www.wikidata.org/entity/Q1533	122.0	Caracas	http://dbpedia.org/resource/Caracas	73.5	medium	http://dbpedia.org/resource/Caracas	http://yago-knowledge.org/resource/Caracas	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3BOJQWGYLT
http://www.wikidata.org/entity/Q43509	123.0	Guayaquil	http://dbpedia.org/resource/Guayaquil	73.0	medium	http://dbpedia.org/resource/Guayaquil	http://yago-knowledge.org/resource/Guayaquil	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6R3VMF4WC4LVNFWA====
http://www.wikidata.org/entity/Q7903	124.0	Casablanca	http://dbpedia.org/resource/Casablanca	73.0	medium	http://dbpedia.org/resource/Casablanca	http://yago-knowledge.org/resource/Casablanca	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3BONQWE3DBNZRWC===
http://www.wikidata.org/entity/Q3882	125.0	Manama	http://dbpedia.org/resource/Manama	71.5	medium	http://dbpedia.org/resource/Manama	http://yago-knowledge.org/resource/Manama	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLBNZQW2YI=
http://www.wikidata.org/entity/Q1435	126.0	Zagreb	http://dbpedia.org/resource/Zagreb	71.0	medium	http://dbpedia.org/resource/Zagreb	http://yago-knowledge.org/resource/Zagreb	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6WTBM5ZGKYQ=
http://www.wikidata.org/entity/Q2841	127.0	Bogota	http://dbpedia.org/resource/Bogota	71.0	medium	http://dbpedia.org/resource/Bogotá		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTPM5XXJQ5B
http://www.wikidata.org/entity/Q1215730	128.0	Nassau	http://dbpedia.org/resource/Nassau	71.0	medium	http://dbpedia.org/resource/Nassau		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TTBONZWC5I=
http://www.wikidata.org/entity/Q3805	129.0	Amman	http://dbpedia.org/resource/Amman	70.5	medium	http://dbpedia.org/resource/Amman	http://yago-knowledge.org/resource/Amman	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLNNVQW4===
http://www.wikidata.org/entity/Q35178	130.0	Kuwait City	http://dbpedia.org/resource/Kuwait_City	69.5	medium	http://dbpedia.org/resource/Kuwait_City	http://yago-knowledge.org/resource/Kuwait_City	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6S3VO5QWS5C7INUXI6I=
http://www.wikidata.org/entity/Q1489	131.0	Mexico City	http://dbpedia.org/resource/Mexico_City	69.5	medium	http://dbpedia.org/resource/Mexico_City	http://yago-knowledge.org/resource/Mexico_City	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLFPBUWG327INUXI6I=
http://www.wikidata.org/entity/Q919869	132.0	Kingston	http://dbpedia.org/resource/Kingston	69.0	medium	http://dbpedia.org/resource/Kingston	http://yago-knowledge.org/resource/Kingston	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6S3JNZTXG5DPNY======
http://www.wikidata.org/entity/Q3761	133.0	Accra	http://dbpedia.org/resource/Accra	69.0	medium	http://dbpedia.org/resource/Accra	http://yago-knowledge.org/resource/Accra	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLDMNZGC===
http://www.wikidata.org/entity/Q40236	134.0	Manaus	http://dbpedia.org/resource/Manaus	68.5	medium	http://dbpedia.org/resource/Manaus	http://yago-knowledge.org/resource/Manaus	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLBNZQXK4Y=
http://www.wikidata.org/entity/Q1015123	135.0	Rayong	http://dbpedia.org/resource/Rayong	67.5	medium	http://dbpedia.org/resource/Rayong	http://yago-knowledge.org/resource/Rayong	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UTBPFXW4ZY=
http://www.wikidata.org/entity/Q8686	136.0	Shanghai	http://dbpedia.org/resource/Shanghai	67.0	medium	http://dbpedia.org/resource/Shanghai	http://yago-knowledge.org/resource/Shanghai	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3IMFXGO2DBNE======
http://www.wikidata.org/entity/Q1555	137.0	Guatemala City	http://dbpedia.org/resource/Guatemala_City	66.5	medium	http://dbpedia.org/resource/Guatemala_City	http://yago-knowledge.org/resource/Guatemala_City	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6R3VMF2GK3LBNRQV6Q3JOR4Q====
http://www.wikidata.org/entity/Q188693	138.0	Blantyre	http://dbpedia.org/resource/Blantyre	66.5	medium	http://dbpedia.org/resource/Blantyre	http://yago-knowledge.org/resource/Blantyre	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTMMFXHI6LSMU======
http://www.wikidata.org/entity/Q1491	139.0	La Paz	http://dbpedia.org/resource/La_Paz	66.0	medium	http://dbpedia.org/resource/La_Paz	http://yago-knowledge.org/resource/La_Paz	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TDBL5IGC6Q=
http://www.wikidata.org/entity/Q956	140.0	Beijing	http://dbpedia.org/resource/Beijing	65.5	medium	http://dbpedia.org/resource/Beijing	http://yago-knowledge.org/resource/Beijing	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTFNFVGS3TH
http://www.wikidata.org/entity/Q48278	141.0	Medellin	http://dbpedia.org/resource/Medellin	65.5	medium	http://dbpedia.org/resource/Medellín		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLFMRSWY3GDVVXA====
http://www.wikidata.org/entity/Q3870	142.0	Nairobi	http://dbpedia.org/resource/Nairobi	64.5	medium	http://dbpedia.org/resource/Nairobi	http://yago-knowledge.org/resource/Nairobi	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TTBNFZG6YTJ
http://www.wikidata.org/entity/Q3630	143.0	Jakarta	http://dbpedia.org/resource/Jakarta	64.0	medium	http://dbpedia.org/resource/Jakarta	http://yago-knowledge.org/resource/Jakarta	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6STBNNQXE5DB
http://www.wikidata.org/entity/Q16572	144.0	Guangzhou	http://dbpedia.org/resource/Guangzhou	63.5	medium	http://dbpedia.org/resource/Guangzhou	http://yago-knowledge.org/resource/Guangzhou	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6R3VMFXGO6TIN52Q====
http://www.wikidata.org/entity/Q3881	145.0	Lusaka	http://dbpedia.org/resource/Lusaka	63.5	medium	http://dbpedia.org/resource/Lusaka	http://yago-knowledge.org/resource/Lusaka	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TDVONQWWYI=
http://www.wikidata.org/entity/Q3825	146.0	Libreville	http://dbpedia.org/resource/Libreville	63.0	medium	http://dbpedia.org/resource/Libreville	http://yago-knowledge.org/resource/Libreville	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TDJMJZGK5TJNRWGK===
http://www.wikidata.org/entity/Q1515	147.0	Abidjan	http://dbpedia.org/resource/Abidjan	63.0	medium	http://dbpedia.org/resource/Abidjan	http://yago-knowledge.org/resource/Abidjan	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLCNFSGUYLO
http://www.wikidata.org/entity/Q1256245	148.0	Santa Cruz	http://dbpedia.org/resource/Santa_Cruz	62.5	medium	http://dbpedia.org/resource/Santa_Cruz		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3BNZ2GCX2DOJ2XU===
http://www.wikidata.org/entity/Q1362	149.0	Islamabad	http://dbpedia.org/resource/Islamabad	62.5	medium	http://dbpedia.org/resource/Islamabad	http://yago-knowledge.org/resource/Islamabad	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SLTNRQW2YLCMFSA====
http://www.wikidata.org/entity/Q3692	150.0	Riyadh	http://dbpedia.org/resource/Riyadh	62.0	medium	http://dbpedia.org/resource/Riyadh	http://yago-knowledge.org/resource/Riyadh	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UTJPFQWI2A=
http://www.wikidata.org/entity/Q374365	151.0	Jeddah	http://dbpedia.org/resource/Jeddah	62.0	medium	http://dbpedia.org/resource/Jeddah	http://yago-knowledge.org/resource/Jeddah	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6STFMRSGC2A=
http://www.wikidata.org/entity/Q3718	152.0	Dakar	http://dbpedia.org/resource/Dakar	62.0	medium	http://dbpedia.org/resource/Dakar	http://yago-knowledge.org/resource/Dakar	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RDBNNQXE===
http://www.wikidata.org/entity/Q16666	153.0	Nanjing	http://dbpedia.org/resource/Nanjing	62.0	medium	http://dbpedia.org/resource/Nanjing	http://yago-knowledge.org/resource/Nanjing	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TTBNZVGS3TH
http://www.wikidata.org/entity/Q1854	154.0	Ho Chi Minh City	http://dbpedia.org/resource/Ho_Chi_Minh_City	61.5	medium	http://dbpedia.org/resource/Ho_Chi_Minh_City	http://yago-knowledge.org/resource/Ho_Chi_Minh_City	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SDPL5BWQ2K7JVUW42C7INUXI6I=
http://www.wikidata.org/entity/Q9326	155.0	Vientiane	http://dbpedia.org/resource/Vientiane	61.0	medium	http://dbpedia.org/resource/Vientiane	http://yago-knowledge.org/resource/Vientiane	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VTJMVXHI2LBNZSQ====
http://www.wikidata.org/entity/Q3820	156.0	Beirut	http://dbpedia.org/resource/Beirut	61.0	medium	http://dbpedia.org/resource/Beirut	http://yago-knowledge.org/resource/Beirut	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTFNFZHK5A=
http://www.wikidata.org/entity/Q1899	157.0	Kiev	http://dbpedia.org/resource/Kiev	58.5	medium	http://dbpedia.org/resource/Kiev	http://yago-knowledge.org/resource/Kiev	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6S3JMV3A====
http://www.wikidata.org/entity/Q384	158.0	Skopje	http://dbpedia.org/resource/Skopje	58.0	medium	http://dbpedia.org/resource/Skopje	http://yago-knowledge.org/resource/Skopje	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3LN5YGUZI=
http://www.wikidata.org/entity/Q656	159.0	St. Petersburg	http://dbpedia.org/resource/St._Petersburg	58.0	medium	http://dbpedia.org/resource/Saint_Petersburg	http://yago-knowledge.org/resource/Saint_Petersburg	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3BNFXHIX2QMV2GK4TTMJ2XEZY=
http://www.wikidata.org/entity/Q649	160.0	Moscow	http://dbpedia.org/resource/Moscow	57.5	medium	http://dbpedia.org/resource/Moscow	http://yago-knowledge.org/resource/Moscow	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLPONRW65Y=
http://www.wikidata.org/entity/Q11720	161.0	Shenyang	http://dbpedia.org/resource/Shenyang	57.0	medium	http://dbpedia.org/resource/Shenyang	http://yago-knowledge.org/resource/Shenyang	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3IMVXHSYLOM4======
http://www.wikidata.org/entity/Q1156	162.0	Mumbai	http://dbpedia.org/resource/Mumbai	56.0	medium	http://dbpedia.org/resource/Mumbai	http://yago-knowledge.org/resource/Mumbai	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLVNVRGC2I=
http://www.wikidata.org/entity/Q11739	163.0	Lahore	http://dbpedia.org/resource/Lahore	55.5	medium	http://dbpedia.org/resource/Lahore	http://yago-knowledge.org/resource/Lahore	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TDBNBXXEZI=
http://www.wikidata.org/entity/Q8660	164.0	Karachi	http://dbpedia.org/resource/Karachi	55.5	medium	http://dbpedia.org/resource/Karachi	http://yago-knowledge.org/resource/Karachi	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6S3BOJQWG2DJ
http://www.wikidata.org/entity/Q3766	165.0	Damascus	http://dbpedia.org/resource/Damascus	55.5	medium	http://dbpedia.org/resource/Damascus	http://yago-knowledge.org/resource/Damascus	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RDBNVQXGY3VOM======
http://www.wikidata.org/entity/Q3616	166.0	Tehran	http://dbpedia.org/resource/Tehran	55.0	medium	http://dbpedia.org/resource/Tehran	http://yago-knowledge.org/resource/Tehran	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDFNBZGC3Q=
http://www.wikidata.org/entity/Q3274	167.0	Managua	http://dbpedia.org/resource/Managua	54.5	medium	http://dbpedia.org/resource/Managua	http://yago-knowledge.org/resource/Managua	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLBNZQWO5LB
http://www.wikidata.org/entity/Q1355	168.0	Bangalore	http://dbpedia.org/resource/Bangalore	54.0	medium	http://dbpedia.org/resource/Bangalore	http://yago-knowledge.org/resource/Bangalore	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTBNZTWC3DPOJSQ====
http://www.wikidata.org/entity/Q977	169.0	Djibouti	http://dbpedia.org/resource/Djibouti	54.0	medium	http://dbpedia.org/resource/Djibouti	http://yago-knowledge.org/resource/Djibouti	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RDKNFRG65LUNE======
http://www.wikidata.org/entity/Q1858	170.0	Hanoi	http://dbpedia.org/resource/Hanoi	53.5	medium	http://dbpedia.org/resource/Hanoi	http://yago-knowledge.org/resource/Hanoi	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SDBNZXWS===
http://www.wikidata.org/entity/Q3110	171.0	San Salvador	http://dbpedia.org/resource/San_Salvador	53.0	medium	http://dbpedia.org/resource/San_Salvador	http://yago-knowledge.org/resource/San_Salvador	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3BNZPVGYLMOZQWI33S
http://www.wikidata.org/entity/Q45208	172.0	Jilin	http://dbpedia.org/resource/Jilin	52.0	medium	http://dbpedia.org/resource/Jilin	http://yago-knowledge.org/resource/Jilin	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6STJNRUW4===
http://www.wikidata.org/entity/Q1352	173.0	Madras	http://dbpedia.org/resource/Madras	50.5	medium	http://dbpedia.org/resource/Chennai	http://yago-knowledge.org/resource/Chennai	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3IMVXG4YLJ
http://www.wikidata.org/entity/Q19689	174.0	Tirana	http://dbpedia.org/resource/Tirana	49.5	low	http://dbpedia.org/resource/Tirana	http://yago-knowledge.org/resource/Tirana	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDJOJQW4YI=
http://www.wikidata.org/entity/Q2280	175.0	Minsk	http://dbpedia.org/resource/Minsk	49.5	low	http://dbpedia.org/resource/Minsk	http://yago-knowledge.org/resource/Minsk	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLJNZZWW===
http://www.wikidata.org/entity/Q37995	176.0	Yangon	http://dbpedia.org/resource/Yangon	49.5	low	http://dbpedia.org/resource/Yangon	http://yago-knowledge.org/resource/Yangon	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6WLBNZTW63Q=
http://www.wikidata.org/entity/Q3808	177.0	Yaounde	http://dbpedia.org/resource/Yaounde	49.5	low	http://dbpedia.org/resource/Yaoundé		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6WLBN52W4ZGDVE======
http://www.wikidata.org/entity/Q43595	178.0	Cotonou	http://dbpedia.org/resource/Cotonou	49.0	low	http://dbpedia.org/resource/Cotonou	http://yago-knowledge.org/resource/Cotonou	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3PORXW433V
http://www.wikidata.org/entity/Q883	179.0	Novosibirsk	http://dbpedia.org/resource/Novosibirsk	48.5	low	http://dbpedia.org/resource/Novosibirsk	http://yago-knowledge.org/resource/Novosibirsk	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TTPOZXXG2LCNFZHG2Y=
http://www.wikidata.org/entity/Q3579	180.0	Tripoli	http://dbpedia.org/resource/Tripoli	48.5	low	http://dbpedia.org/resource/Tripoli		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDSNFYG63DJ
http://www.wikidata.org/entity/Q987	181.0	New Delhi	http://dbpedia.org/resource/New_Delhi	48.0	low	http://dbpedia.org/resource/New_Delhi	http://yago-knowledge.org/resource/New_Delhi	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TTFO5PUIZLMNBUQ====
http://www.wikidata.org/entity/Q900	182.0	Kazan	http://dbpedia.org/resource/Kazan	47.5	low	http://dbpedia.org/resource/Kazan	http://yago-knowledge.org/resource/Kazan	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6S3BPJQW4===
http://www.wikidata.org/entity/Q34261	183.0	Port Au Prince	http://dbpedia.org/resource/Port_Au_Prince	47.0	low	http://dbpedia.org/resource/Port-au-Prince	http://yago-knowledge.org/resource/Port-au-Prince	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDPOJ2C2YLVFVIHE2LOMNSQ====
