Wikidata_URI15	Movie	Release date	DBpedia_URI	label	id	rating	DBpedia_URI15	YAGO_URI15	DBpedia_URI15_Base32
http://www.wikidata.org/entity/Q886187	Fun Size	10/26/2012 0:00	http://dbpedia.org/resource/Fun_Size	bad	1831	37	http://dbpedia.org/resource/Fun_Size	http://yago-knowledge.org/resource/Fun_Size	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RTVNZPVG2L2MU======
http://www.wikidata.org/entity/Q5577855	Going Under	6/15/2006 0:00	http://dbpedia.org/resource/Going_Under_(2004_film)	bad	1832	37	http://dbpedia.org/resource/Going_Under_(2004_film)		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6R3PNFXGOX2VNZSGK4S7FAZDAMBUL5TGS3DNFE======
http://www.wikidata.org/entity/Q94284	Haven	9/15/2006 0:00	http://dbpedia.org/resource/Haven_(film)	bad	1833	37	http://dbpedia.org/resource/Haven_(film)	http://yago-knowledge.org/resource/Haven_(film)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SDBOZSW4XZIMZUWY3JJ
http://www.wikidata.org/entity/Q324557	Resident Evil: Afterlife	09/10/2010 00:00	http://dbpedia.org/resource/Resident_Evil:_Afterlife	bad	1834	37	http://dbpedia.org/resource/Resident_Evil:_Afterlife		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UTFONUWIZLOORPUK5TJNQ5F6QLGORSXE3DJMZSQ====
http://www.wikidata.org/entity/Q2151916	Riding the Bullet	10/15/2004 0:00	http://dbpedia.org/resource/Riding_the_Bullet_(film)	bad	1835	37	http://dbpedia.org/resource/Riding_the_Bullet_(film)	http://yago-knowledge.org/resource/Riding_the_Bullet_(film)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UTJMRUW4Z27ORUGKX2COVWGYZLUL4UGM2LMNUUQ====
http://www.wikidata.org/entity/Q7503152	Showboy	04/09/2004 00:00	http://dbpedia.org/resource/Showboy	bad	1836	37	http://dbpedia.org/resource/Showboy	http://yago-knowledge.org/resource/Showboy	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3IN53WE33Z
http://www.wikidata.org/entity/Q659756	Shutter	3/21/2008 0:00	http://dbpedia.org/resource/Shutter_(2008_film)	bad	1837	37	http://dbpedia.org/resource/Shutter_(2008_film)		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3IOV2HIZLSL4UDEMBQHBPWM2LMNUUQ====
http://www.wikidata.org/entity/Q2707855	Abandon	10/18/2002 0:00	http://dbpedia.org/resource/Abandon_(film)	bad	1838	36	http://dbpedia.org/resource/Abandon_(film)	http://yago-knowledge.org/resource/Abandon_(film)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLCMFXGI33OL4UGM2LMNUUQ====
http://www.wikidata.org/entity/Q645405	Alpha and Omega	9/17/2010 0:00	http://dbpedia.org/resource/Alpha_and_Omega_(film)	bad	1839	36	http://dbpedia.org/resource/Alpha_and_Omega_(film)		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLMOBUGCX3BNZSF6T3NMVTWCXZIMZUWY3JJ
http://www.wikidata.org/entity/Q708306	Arthur	04/08/2011 00:00	http://dbpedia.org/resource/Arthur_(2011_film)	bad	1840	36	http://dbpedia.org/resource/Arthur_(2011_film)		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLSORUHK4S7FAZDAMJRL5TGS3DNFE======
http://www.wikidata.org/entity/Q4899734	Beware the Gonzo	09/09/2011 00:00	http://dbpedia.org/resource/Beware_the_Gonzo	bad	1841	36	http://dbpedia.org/resource/Beware_the_Gonzo	http://yago-knowledge.org/resource/Beware_the_Gonzo	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTFO5QXEZK7ORUGKX2HN5XHU3Y=
http://www.wikidata.org/entity/Q945456	Feel the Noise	10/05/2007 00:00	http://dbpedia.org/resource/Feel_the_Noise	bad	1842	36	http://dbpedia.org/resource/Feel_the_Noise	http://yago-knowledge.org/resource/Feel_the_Noise	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RTFMVWF65DIMVPU433JONSQ====
http://www.wikidata.org/entity/Q223261	Final Destination	3/17/2000 0:00	http://dbpedia.org/resource/Final_Destination	bad	1843	36	http://dbpedia.org/resource/Final_Destination	http://yago-knowledge.org/resource/Final_Destination	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RTJNZQWYX2EMVZXI2LOMF2GS33O
http://www.wikidata.org/entity/Q1585018	Hard Rain	1/16/1998 0:00	http://dbpedia.org/resource/Hard_Rain_(film)	bad	1844	36	http://dbpedia.org/resource/Hard_Rain_(film)	http://yago-knowledge.org/resource/Hard_Rain_(film)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SDBOJSF6UTBNFXF6KDGNFWG2KI=
http://www.wikidata.org/entity/Q3066782	Holding Trevor	07/04/2008 00:00	http://dbpedia.org/resource/Holding_Trevor	bad	1845	36	http://dbpedia.org/resource/Holding_Trevor	http://yago-knowledge.org/resource/Holding_Trevor	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SDPNRSGS3THL5KHEZLWN5ZA====
http://www.wikidata.org/entity/Q12124924	Human Error	9/16/2005 0:00	http://dbpedia.org/resource/Human_Error_(film)	bad	1846	36	http://dbpedia.org/resource/Human_Error_(film)	http://yago-knowledge.org/resource/Human_Error_(film)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SDVNVQW4X2FOJZG64S7FBTGS3DNFE======
http://www.wikidata.org/entity/Q470407	I Am Number Four	2/18/2011 0:00	http://dbpedia.org/resource/I_Am_Number_Four_(film)	bad	1847	36	http://dbpedia.org/resource/I_Am_Number_Four_(film)	http://yago-knowledge.org/resource/I_Am_Number_Four_(film)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SK7IFWV6TTVNVRGK4S7IZXXK4S7FBTGS3DNFE======
http://www.wikidata.org/entity/Q2573044	Kedma	02/07/2003 00:00	http://dbpedia.org/resource/Kedma_(film)	bad	1848	36	http://dbpedia.org/resource/Kedma_(film)	http://yago-knowledge.org/resource/Kedma_(film)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6S3FMRWWCXZIMZUWY3JJ
http://www.wikidata.org/entity/Q621529	Lady in the Water	7/21/2006 0:00	http://dbpedia.org/resource/Lady_in_the_Water	bad	1849	36	http://dbpedia.org/resource/Lady_in_the_Water	http://yago-knowledge.org/resource/Lady_in_the_Water	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TDBMR4V62LOL52GQZK7K5QXIZLS
http://www.wikidata.org/entity/Q3384891	Parental Guidance	12/25/2012 0:00	http://dbpedia.org/resource/Parental_Guidance_(film)	bad	1850	36	http://dbpedia.org/resource/Parental_Guidance_(film)	http://yago-knowledge.org/resource/Parental_Guidance_(film)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDBOJSW45DBNRPUO5LJMRQW4Y3FL4UGM2LMNUUQ====
http://www.wikidata.org/entity/Q4348539	Poolhall Junkies	2/28/2003 0:00	http://dbpedia.org/resource/Poolhall_Junkies	bad	1851	36	http://dbpedia.org/resource/Poolhall_Junkies	http://yago-knowledge.org/resource/Poolhall_Junkies	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDPN5WGQYLMNRPUU5LONNUWK4Y=
http://www.wikidata.org/entity/Q392355	Rambo III	5/25/1988 0:00	http://dbpedia.org/resource/Rambo_III	bad	1852	36	http://dbpedia.org/resource/Rambo_III	http://yago-knowledge.org/resource/Rambo_III	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UTBNVRG6X2JJFEQ====
http://www.wikidata.org/entity/Q2415155	Remember the Daze	04/11/2008 00:00	http://dbpedia.org/resource/Remember_the_Daze	bad	1853	36	http://dbpedia.org/resource/Remember_the_Daze	http://yago-knowledge.org/resource/Remember_the_Daze	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UTFNVSW2YTFOJPXI2DFL5CGC6TF
http://www.wikidata.org/entity/Q7505812	Shwaas	12/10/2004 00:00	http://dbpedia.org/resource/Shwaas	bad	1854	36	http://dbpedia.org/resource/Shwaas	http://yago-knowledge.org/resource/Shwaas	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3IO5QWC4Y=
http://www.wikidata.org/entity/Q1415011	The Art of Getting By	6/17/2011 0:00	http://dbpedia.org/resource/The_Art_of_Getting_By	bad	1855	36	http://dbpedia.org/resource/The_Art_of_Getting_By	http://yago-knowledge.org/resource/The_Art_of_Getting_By	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDIMVPUC4TUL5XWMX2HMV2HI2LOM5PUE6I=
http://www.wikidata.org/entity/Q200827	The Wicker Man	09/01/2006 00:00	http://dbpedia.org/resource/The_Wicker_Man_(2006_film)	bad	1856	36	http://dbpedia.org/resource/The_Wicker_Man_(2006_film)		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDIMVPVO2LDNNSXEX2NMFXF6KBSGAYDMX3GNFWG2KI=
http://www.wikidata.org/entity/Q7786285	This Thing of Ours	7/18/2003 0:00	http://dbpedia.org/resource/This_Thing_of_Ours	bad	1857	36	http://dbpedia.org/resource/This_Thing_of_Ours	http://yago-knowledge.org/resource/This_Thing_of_Ours	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDINFZV6VDINFXGOX3PMZPU65LSOM======
http://www.wikidata.org/entity/Q1506377	Thunderbirds	7/30/2004 0:00	http://dbpedia.org/resource/Thunderbirds_(film)	bad	1858	36	http://dbpedia.org/resource/Thunderbirds_(film)	http://yago-knowledge.org/resource/Thunderbirds_(film)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDIOVXGIZLSMJUXEZDTL4UGM2LMNUUQ====
http://www.wikidata.org/entity/Q496907	A Life Less Ordinary	10/24/1997 0:00	http://dbpedia.org/resource/A_Life_Less_Ordinary	bad	1859	35	http://dbpedia.org/resource/A_Life_Less_Ordinary	http://yago-knowledge.org/resource/A_Life_Less_Ordinary	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QK7JRUWMZK7JRSXG427J5ZGI2LOMFZHS===
http://www.wikidata.org/entity/Q1217342	A Rumor of Angels	02/01/2002 00:00	http://dbpedia.org/resource/A_Rumor_of_Angels	bad	1860	35	http://dbpedia.org/resource/A_Rumor_of_Angels	http://yago-knowledge.org/resource/A_Rumor_of_Angels	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QK7KJ2W233SL5XWMX2BNZTWK3DT
http://www.wikidata.org/entity/Q4790882	Arise	9/20/2013 0:00	http://dbpedia.org/resource/Arise_(film)	bad	1861	35	http://dbpedia.org/resource/Arise_(film)	http://yago-knowledge.org/resource/Arise_(film)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLSNFZWKXZIMZUWY3JJ
http://www.wikidata.org/entity/Q94133	Broken Sky	9/29/2006 0:00	http://dbpedia.org/resource/Broken_Sky_(film)	bad	1862	35	http://dbpedia.org/resource/Broken_Sky_(film)	http://yago-knowledge.org/resource/Broken_Sky_(film)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTSN5VWK3S7KNVXSXZIMZUWY3JJ
http://www.wikidata.org/entity/Q826413	Eichmann	10/29/2010 0:00	http://dbpedia.org/resource/Eichmann_(film)	bad	1863	35	http://dbpedia.org/resource/Eichmann_(film)	http://yago-knowledge.org/resource/Eichmann_(film)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RLJMNUG2YLONZPSQZTJNRWSS===
http://www.wikidata.org/entity/Q3114616	Hannibal Rising	02/09/2007 00:00	http://dbpedia.org/resource/Hannibal_Rising_(film)	bad	1864	35	http://dbpedia.org/resource/Hannibal_Rising_(film)	http://yago-knowledge.org/resource/Hannibal_Rising_(film)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SDBNZXGSYTBNRPVE2LTNFXGOXZIMZUWY3JJ
http://www.wikidata.org/entity/Q1584307	Happy Tears	2/19/2010 0:00	http://dbpedia.org/resource/Happy_Tears	bad	1865	35	http://dbpedia.org/resource/Happy_Tears	http://yago-knowledge.org/resource/Happy_Tears	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SDBOBYHSX2UMVQXE4Y=
http://www.wikidata.org/entity/Q541079	Jumper	2/14/2008 0:00	http://dbpedia.org/resource/Jumper_(film)	bad	1866	35	http://dbpedia.org/resource/Jumper_(film)	http://yago-knowledge.org/resource/Jumper_(film)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6STVNVYGK4S7FBTGS3DNFE======
http://www.wikidata.org/entity/Q188019	Primeval	01/12/2007 00:00	http://dbpedia.org/resource/Primeval_(film)	bad	1867	35	http://dbpedia.org/resource/Primeval_(film)	http://yago-knowledge.org/resource/Primeval_(film)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDSNFWWK5TBNRPSQZTJNRWSS===
http://www.wikidata.org/entity/Q1060517	ATM	04/06/2012 00:00	http://dbpedia.org/resource/ATM_(film)	bad	1868	34	http://dbpedia.org/resource/ATM_(film)	http://yago-knowledge.org/resource/ATM_(film)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QKUJVPSQZTJNRWSS===
http://www.wikidata.org/entity/Q939163	Chelsea Walls	4/19/2002 0:00	http://dbpedia.org/resource/Chelsea_Walls	bad	1869	34	http://dbpedia.org/resource/Chelsea_Walls	http://yago-knowledge.org/resource/Chelsea_Walls	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3IMVWHGZLBL5LWC3DMOM======
http://www.wikidata.org/entity/Q5148631	Color of the Cross	11/10/2006 00:00	http://dbpedia.org/resource/Color_of_the_Cross	bad	1870	34	http://dbpedia.org/resource/Color_of_the_Cross	http://yago-knowledge.org/resource/Color_of_the_Cross	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3PNRXXEX3PMZPXI2DFL5BXE33TOM======
http://www.wikidata.org/entity/Q5445789	Festival of Lights	11/09/2012 00:00	http://dbpedia.org/resource/Festival_of_Lights_(film)	bad	1871	34	http://dbpedia.org/resource/Festival_of_Lights_(film)	http://yago-knowledge.org/resource/Festival_of_Lights_(film)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RTFON2GS5TBNRPW6ZS7JRUWO2DUONPSQZTJNRWSS===
http://www.wikidata.org/entity/Q6316273	Just One Time	10/20/2000 0:00	http://dbpedia.org/resource/Just_One_Time_(film)	bad	1872	34	http://dbpedia.org/resource/Just_One_Time_(film)	http://yago-knowledge.org/resource/Just_One_Time_(film)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6STVON2F6T3OMVPVI2LNMVPSQZTJNRWSS===
http://www.wikidata.org/entity/Q5998659	Knife Fight	1/25/2013 0:00	http://dbpedia.org/resource/Knife_Fight	bad	1873	34	http://dbpedia.org/resource/Knife_Fight		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6S3ONFTGKX2GNFTWQ5A=
http://www.wikidata.org/entity/Q945685	Red Planet	11/10/2000 00:00	http://dbpedia.org/resource/Red_Planet_(film)	bad	1874	34	http://dbpedia.org/resource/Red_Planet_(film)	http://yago-knowledge.org/resource/Red_Planet_(film)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UTFMRPVA3DBNZSXIXZIMZUWY3JJ
http://www.wikidata.org/entity/Q581666	Scooby Doo 2: Monsters Unleashed	3/26/2004 0:00	http://dbpedia.org/resource/Scooby-Doo_2:_Monsters_Unleashed	bad	1875	34	http://dbpedia.org/resource/Scooby-Doo_2:_Monsters_Unleashed		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3DN5XWE6JNIRXW6XZSHJPU233OON2GK4TTL5KW43DFMFZWQZLE
http://www.wikidata.org/entity/Q7541962	Slow Burn	4/13/2007 0:00	http://dbpedia.org/resource/Slow_Burn_(2005_film)	bad	1876	34	http://dbpedia.org/resource/Slow_Burn_(2005_film)		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3MN53V6QTVOJXF6KBSGAYDKX3GNFWG2KI=
http://www.wikidata.org/entity/Q1474393	Spawn	08/01/1997 00:00	http://dbpedia.org/resource/Spawn_(film)	bad	1877	34	http://dbpedia.org/resource/Spawn_(film)	http://yago-knowledge.org/resource/Spawn_(film)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3QMF3W4XZIMZUWY3JJ
http://www.wikidata.org/entity/Q475789	The Fourth Kind	11/06/2009 00:00	http://dbpedia.org/resource/The_Fourth_Kind	bad	1878	34	http://dbpedia.org/resource/The_Fourth_Kind	http://yago-knowledge.org/resource/The_Fourth_Kind	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDIMVPUM33VOJ2GQX2LNFXGI===
http://www.wikidata.org/entity/Q1346982	The Glass House	9/14/2001 0:00	http://dbpedia.org/resource/The_Glass_House_(2001_film)	bad	1879	34	http://dbpedia.org/resource/The_Glass_House_(2001_film)		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDIMVPUO3DBONZV6SDPOVZWKXZIGIYDAMK7MZUWY3JJ
http://www.wikidata.org/entity/Q681092	The Happening	6/13/2008 0:00	http://dbpedia.org/resource/The_Happening_(2008_film)	bad	1880	34	http://dbpedia.org/resource/The_Happening_(2008_film)		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDIMVPUQYLQOBSW42LOM5PSQMRQGA4F6ZTJNRWSS===
http://www.wikidata.org/entity/Q1212923	The Haunted Mansion	11/26/2003 0:00	http://dbpedia.org/resource/The_Haunted_Mansion_(film)	bad	1881	34	http://dbpedia.org/resource/The_Haunted_Mansion_(film)	http://yago-knowledge.org/resource/The_Haunted_Mansion_(film)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDIMVPUQYLVNZ2GKZC7JVQW443JN5XF6KDGNFWG2KI=
http://www.wikidata.org/entity/Q1849161	54	8/28/1998 0:00	http://dbpedia.org/resource/54_(film)	bad	1882	33	http://dbpedia.org/resource/54_(film)		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6NJUL4UGM2LMNUUQ====
http://www.wikidata.org/entity/Q965085	Being Human	05/06/1994 00:00	http://dbpedia.org/resource/Being_Human_(1994_film)	bad	1883	33	http://dbpedia.org/resource/Being_Human_(1994_film)		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTFNFXGOX2IOVWWC3S7FAYTSOJUL5TGS3DNFE======
http://www.wikidata.org/entity/Q1104517	Chasing Papi	4/16/2003 0:00	http://dbpedia.org/resource/Chasing_Papi	bad	1884	33	http://dbpedia.org/resource/Chasing_Papi	http://yago-knowledge.org/resource/Chasing_Papi	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3IMFZWS3THL5IGC4DJ
http://www.wikidata.org/entity/Q246228	Confessions of a Teenage Drama Queen	2/20/2004 0:00	http://dbpedia.org/resource/Confessions_of_a_Teenage_Drama_Queen	bad	1885	33	http://dbpedia.org/resource/Confessions_of_a_Teenage_Drama_Queen	http://yago-knowledge.org/resource/Confessions_of_a_Teenage_Drama_Queen	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3PNZTGK43TNFXW4427N5TF6YK7KRSWK3TBM5SV6RDSMFWWCX2ROVSWK3Q=
http://www.wikidata.org/entity/Q5183279	Crazy as Hell	9/27/2002 0:00	http://dbpedia.org/resource/Crazy_as_Hell	bad	1886	33	http://dbpedia.org/resource/Crazy_as_Hell	http://yago-knowledge.org/resource/Crazy_as_Hell	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3SMF5HSX3BONPUQZLMNQ======
http://www.wikidata.org/entity/Q1304457	Detroit Rock City	8/13/1999 0:00	http://dbpedia.org/resource/Detroit_Rock_City_(film)	bad	1887	33	http://dbpedia.org/resource/Detroit_Rock_City_(film)	http://yago-knowledge.org/resource/Detroit_Rock_City_(film)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RDFORZG62LUL5JG6Y3LL5BWS5DZL4UGM2LMNUUQ====
http://www.wikidata.org/entity/Q849656	End of Days	11/24/1999 0:00	http://dbpedia.org/resource/End_of_Days_(film)	bad	1888	33	http://dbpedia.org/resource/End_of_Days_(film)	http://yago-knowledge.org/resource/End_of_Days_(film)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RLOMRPW6ZS7IRQXS427FBTGS3DNFE======
http://www.wikidata.org/entity/Q759712	Hanging Up	2/18/2000 0:00	http://dbpedia.org/resource/Hanging_Up	bad	1889	33	http://dbpedia.org/resource/Hanging_Up	http://yago-knowledge.org/resource/Hanging_Up	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SDBNZTWS3THL5KXA===
http://www.wikidata.org/entity/Q929325	Sleepover	07/09/2004 00:00	http://dbpedia.org/resource/Sleepover_(film)	bad	1890	33	http://dbpedia.org/resource/Sleepover_(film)	http://yago-knowledge.org/resource/Sleepover_(film)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3MMVSXA33WMVZF6KDGNFWG2KI=
http://www.wikidata.org/entity/Q7242618	Price of Glory	3/31/2000 0:00	http://dbpedia.org/resource/Price_of_Glory	bad	1891	32	http://dbpedia.org/resource/Price_of_Glory	http://yago-knowledge.org/resource/Price_of_Glory	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDSNFRWKX3PMZPUO3DPOJ4Q====
http://www.wikidata.org/entity/Q1460779	Repo Men	3/19/2010 0:00	http://dbpedia.org/resource/Repo_Men	bad	1892	32	http://dbpedia.org/resource/Repo_Men	http://yago-knowledge.org/resource/Repo_Men	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UTFOBXV6TLFNY======
http://www.wikidata.org/entity/Q1027175	The Wedding Date	02/04/2005 00:00	http://dbpedia.org/resource/The_Wedding_Date	bad	1893	32	http://dbpedia.org/resource/The_Wedding_Date	http://yago-knowledge.org/resource/The_Wedding_Date	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDIMVPVOZLEMRUW4Z27IRQXIZI=
http://www.wikidata.org/entity/Q245430	5 Days of War	8/19/2011 0:00	http://dbpedia.org/resource/5_Days_of_War	bad	1894	31	http://dbpedia.org/resource/5_Days_of_War		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6NK7IRQXS427N5TF6V3BOI======
http://www.wikidata.org/entity/Q4854597	Bandido	12/10/2004 00:00	http://dbpedia.org/resource/Bandido_(2004_film)	bad	1895	31	http://dbpedia.org/resource/Bandido_(2004_film)		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTBNZSGSZDPL4UDEMBQGRPWM2LMNUUQ====
http://www.wikidata.org/entity/Q5183151	Crazy Eyes	07/06/2012 00:00	http://dbpedia.org/resource/Crazy_Eyes_(film)	bad	1896	31	http://dbpedia.org/resource/Crazy_Eyes_(film)	http://yago-knowledge.org/resource/Crazy_Eyes_(film)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3SMF5HSX2FPFSXGXZIMZUWY3JJ
http://www.wikidata.org/entity/Q522015	Deception	4/25/2008 0:00	http://dbpedia.org/resource/Deception_(2008_film)	bad	1897	31	http://dbpedia.org/resource/Deception_(2008_film)		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RDFMNSXA5DJN5XF6KBSGAYDQX3GNFWG2KI=
http://www.wikidata.org/entity/Q8563507	Fix	11/20/2009 0:00	http://dbpedia.org/resource/Fix_(film)	bad	1898	31	http://dbpedia.org/resource/Fix_(film)	http://yago-knowledge.org/resource/Fix_(film)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RTJPBPSQZTJNRWSS===
http://www.wikidata.org/entity/Q1972145	Gossip	4/21/2000 0:00	http://dbpedia.org/resource/Gossip_(2000_American_film)	bad	1899	31	http://dbpedia.org/resource/Gossip_(2000_American_film)		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6R3PONZWS4C7FAZDAMBQL5AW2ZLSNFRWC3S7MZUWY3JJ
http://www.wikidata.org/entity/Q1313063	Happy Gilmore	2/16/1996 0:00	http://dbpedia.org/resource/Happy_Gilmore	bad	1900	31	http://dbpedia.org/resource/Happy_Gilmore	http://yago-knowledge.org/resource/Happy_Gilmore	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SDBOBYHSX2HNFWG233SMU======
http://www.wikidata.org/entity/Q7424495	Harry + Max	02/04/2005 00:00	http://dbpedia.org/resource/Harry_+_Max	bad	1901	31	http://dbpedia.org/resource/Harry_ _Max	http://yago-knowledge.org/resource/Harry_+_Max	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SDBOJZHSXZAL5GWC6A=
http://www.wikidata.org/entity/Q6269895	Jolene	10/29/2010 0:00	http://dbpedia.org/resource/Jolene_(film)	bad	1902	31	http://dbpedia.org/resource/Jolene_(film)		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6STPNRSW4ZK7FBTGS3DNFE======
http://www.wikidata.org/entity/Q29871	Life or Something Like It	4/26/2002 0:00	http://dbpedia.org/resource/Life_or_Something_Like_It	bad	1903	31	http://dbpedia.org/resource/Life_or_Something_Like_It	http://yago-knowledge.org/resource/Life_or_Something_Like_It	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TDJMZSV633SL5JW63LFORUGS3THL5GGS23FL5EXI===
http://www.wikidata.org/entity/Q930430	Perfect Stranger	4/13/2007 0:00	http://dbpedia.org/resource/Perfect_Stranger_(film)	bad	1904	31	http://dbpedia.org/resource/Perfect_Stranger_(film)	http://yago-knowledge.org/resource/Perfect_Stranger_(film)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDFOJTGKY3UL5JXI4TBNZTWK4S7FBTGS3DNFE======
